Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
35661,868926,2023464,9078691,19371844,34034509,41194317,45361252,67949301,82731778,77616903,
34709,869811,7026109,9122142,24317764,34028147,41241642,50344991,67909662,77739216,77615321,
35050,6079541,1936141,14082293,24302536,33998512,36251557,50344292,67944666,77720607,82666099,
34649,963305,7146935,9163606,19344516,34026817,41253100,50377229,67957491,77765898,77615622,
35739,870126,1860379,9085924,24345074,34030430,36250265,50348190,67959395,82699658,77635925,
34724,869931,7209033,9106837,24336382,33996114,41222590,45346005,67958125,77731906,82626002,
35251,6105622,6985229,9094216,19331415,33982731,41200811,50311209,67938818,77744857,77621516,
34736,922801,1997891,9106845,24321174,34047435,36239748,50419747,67945720,82696126,77604460,
34778,871235,7082020,14109508,24303194,34045504,41225904,50328008,67935993,77740582,77624817,
35338,870020,1914265,9125003,19354412,34014386,36242681,50326168,67942962,77720682,82624804,
34666,6123853,7167132,9094407,24282137,34040839,41223928,45411245,67952790,82700672,77591404,
35745,887910,1829401,9100864,24329386,34040191,41228074,50316312,67929160,77750831,77619042,
34784,870083,7249261,9080742,19336168,34023250,36228436,50358671,67935554,77741897,77562132,
34928,6095387,6998497,9106304,24275126,34030548,41193830,50338027,62954606,77750722,82618787,
34732,974940,1973969,14077440,19375197,34045558,41249505,45348989,67956920,82700037,77600245,
35647,871090,7118886,9152560,24302328,34021033,36220604,50325962,67921364,77731862,77591287,
34630,869034,1895571,9094502,24306808,34028491,41225689,50363764,67953004,77731203,77587052,
34798,6090157,7212917,9087618,19384205,34057983,36273584,50365431,67933384,82693709,82628045,
34726,936190,7000327,9091854,24265807,34026243,41205569,50318284,67920175,77753961,77610195,
35347,868663,2028443,9104997,24330781,34011945,41215320,45361959,67939105,77700610,77605076,
35380,865510,7020691,14116019,19327883,34028543,36272484,50358501,67925708,82735560,77625424,
34625,6134762,1943494,9119601,24347857,34040885,41210412,50347632,67922238,77786145,82621762,
35782,901557,7106387,9096695,24302729,34045262,36266850,50383093,67927701,77739156,77569683,
34733,866597,1903567,9101978,19348152,34030605,41232740,45330193,67922339,77756307,77612364,
35042,6050307,7173095,9076093,24325657,34043187,41199788,50390073,67960923,82759013,82560321,
5131281,993805,7022600,9105593,24337888,34022480,36233366,50313907,67972832,77718265,77589750,
34990,869794,2013922,14082694,19338592,34008826,41240747,50360585,67910871,77750922,77601734,
34883,904227,7012354,9146243,24332917,34008288,36243473,50328389,67930860,82755112,77602010,
34745,6061151,1937419,9086548,24329772,34051200,41238710,45373170,67927385,77758465,82536555,
35442,951887,7154235,9089302,19313881,34019206,41246413,50315915,67916799,77707663,77616170,
35319,869984,1858971,9084902,24324894,34020723,36241058,50356278,63014414,82717234,77620742,
34762,871138,7217601,9091205,19333967,34028502,41202031,50332636,67938691,77733945,77512639,
35620,6145533,7006720,14132321,24315915,34018986,41254055,50340506,67924345,77702704,82601132,
34664,908226,1994271,9113143,24302437,34017423,36224049,45391801,67978999,77737366,77598735,
35067,871180,7066144,9080746,19314207,34017546,41248098,50285422,67943790,82206991,77581015,
34687,868807,1911579,9094216,24344974,34056998,36272977,50347038,67969415,68511735,77563897,
35685,6162410,7168600,9084100,24306037,34021217,41201347,50385761,67900433,68557894,82597550,
34826,870579,1824492,9089143,19359208,33991457,41232882,45335773,67950416,68533121,77562547,
35270,868593,7253541,14116419,24339623,34054326,36243875,50330427,67950575,68527478,77593836,
35358,6068963,7027173,9129768,24270144,34020677,41220858,50391573,67955612,68548131,77559540,
34784,961614,1967722,9086048,19332033,34019747,36251646,50321409,67953940,68552446,82614009,
35656,869254,7107756,9070601,24342591,34018568,41218122,50302907,67970543,68499320,77602438,
34651,866618,1897437,9094253,24318765,34056348,41208185,45339717,67946312,68483025,77632236,
35181,6104004,7177181,9112110,19335981,34016217,36253349,50336052,67947170,73552164,77602422,
34813,925312,7010525,14121852,24318603,34020840,41209198,50347271,67938993,68528881,82617824,
35435,867840,2026295,9104947,24314264,34031114,41218385,50360161,67942588,68546725,77615337,
34922,869976,7009616,9079232,19337392,34005990,36253469,45338295,67933677,68540223,77634776,
35138,6179612,1983736,9075222,24304736,34031528,41241398,50292994,63021853,68515221,77574920,
35439,881200,7085860,9084308,24320473,29031503,36243067,50385389,67935809,68562492,82594879,
34685,868778,1868388,9073785,19319582,34022722,41210513,50318278,67963004,68527815,77606927,
34720,6075732,7193659,14138359,24302146,34028777,41229935,50335502,67934637,68531693,77647113,
34832,973492,7029223,9120866,19371618,34041086,36223161,45339770,67917567,68547542,82544067,
35533,871126,2010098,9081172,24296021,34052272,41246201,50350930,67964346,73543032,77627300,
34727,869197,7015292,9086133,24294527,34001971,36228919,50355374,67932640,68567021,77650294,
35053,6103020,1931447,9102433,19369075,34010757,41227374,50357409,67942380,68529132,77544895,
34673,930828,7159572,9072551,24267163,34058220,41251295,45375656,67921104,68568148,82626831,
35716,869943,1853512,9105960,24309976,34051438,36225670,50282964,67921862,68566916,77641073,
34737,871179,7270786,14118833,19340474,34020450,41217410,50406689,67974720,68532984,77585697,
35273,6123343,6970831,9107212,24319676,34077192,36241594,50334610,67915049,68551080,77643642,
35435,896093,1987919,9055136,24340790,34079143,41232315,50337621,67945984,68512180,82632082,
34778,868977,7080318,9111171,19296004,34024941,41186091,45380916,67919653,68576786,77627276,
35634,6053427,1908493,9067961,24314079,34044449,36224904,50346831,67944831,73524552,77624021,
34695,989184,7180597,9110111,24352099,34028438,41220303,50365284,67912364,68522278,77548320,
35139,871188,1824688,14127446,19334370,34053563,36271877,50336576,62993626,68553309,82613715,
34613,866708,7240960,9093800,24306590,34007494,41173087,45354856,67955481,68538337,77590649,
35673,6128516,7002890,9098576,24302191,34037972,41250394,50368269,67967252,68574119,77622725,
34629,945215,1972232,9104348,19335057,34050536,36281413,50348461,67907095,68558432,82580139,
34775,868057,7118399,9078137,24328207,34033269,41134876,50358916,67895770,68583986,77627630,
34603,869974,1888258,9122523,19380600,33993894,41268005,50347111,67947626,68511661,77603677,
34794,6126234,7183885,14090517,24246998,34054020,36250253,45342656,67944651,68528766,77588502,
34710,905427,7013712,9150704,24294829,34040428,41188503,50325350,67948929,73569747,82572471,
35267,869964,2057253,9043905,19336661,34003193,36300547,50397438,67979181,68501327,77597635,
35389,6046620,6987002,9115513,24331611,34050256,41150935,50344845,67907010,68585307,77592290,
34740,1000666,1949958,9079637,24293734,34020985,41258780,50314589,67964544,68539952,77542474,
35722,869761,7124626,9106547,19328149,33992304,36226347,45333945,67944510,68506568,82630921,
34727,871432,1856225,14131288,24336583,33996781,41228185,50312347,67967949,68561576,77602510,
35023,6105328,7213943,9113498,24276077,34027206,36250346,50376076,67921851,68505004,77570834,
34814,954012,7029772,9078839,19339754,33995427,41233920,50327967,67967264,68551372,77611362,
35531,866699,2005799,9112684,24331134,33995505,41194839,45372042,67976023,68515299,82649786,
34908,906191,7026121,9072900,24319572,34026311,36276734,50309563,67924019,73524818,77589063,
35108,6098309,1923975,9111318,19340299,34027243,41215391,50342345,63035564,68551727,77597411,
34670,911486,7193836,14083498,24305711,34018442,41238117,50343336,67966903,68500709,77620290,
34858,868879,1842423,9160815,24312235,34015662,36200393,50322305,67992010,68587885,82611666,
35294,867687,7244308,9067915,19345987,34044715,41256718,45347255,67912973,68524503,77622694,
34665,6161337,6986407,9097618,24298272,34017851,36237923,50305116,67950899,68558475,77608193,
35797,872561,1981998,9083220,24309802,34033665,41223096,50329837,67940344,68528344,82547289,
34858,867956,7089943,9111552,19369967,34052929,41248468,50368484,67940452,68556795,77648223,
34815,6050641,1903210,14125397,24304062,34018753,36228407,45343737,67968861,68538379,77623948,
34806,970269,7189943,9107965,19360117,34043131,41247494,50328462,67952048,68511812,77548850,
35629,869920,7027447,9098925,24302261,34030079,36261730,50388993,68011221,73535982,82609546,
34641,868677,2036747,9113016,24293784,34057085,41198901,50307952,67894160,68543340,77630002,
34708,6103450,7000127,9067103,19336115,34027274,41235927,50296794,67937458,68542983,77572930,
34613,929550,1957472,9109527,24322591,34037898,36265385,45328159,67964634,68562785,77553296,
34778,870006,7134138,14089208,24317588,34061171,41200773,50363169,67971708,68558946,82654119,
34743,871135,1882491,9146915,19348959,34042984,36268364,50314370,67943705,68596110,77600351,
35290,6123593,7224917,9080042,24321244,34044978,41238811,50368884,67940884,68473627,77618130,
34629,894793,6959625,9100215,24286278,34035327,41217115,45339069,67907442,68540509,77650163,
34815,869080,2010626,9078551,19364134,34060995,36254911,50326869,67942682,68509725,82597668,
49354,6113144,7031640,9107063,24314956,34018245,41172436,50378013,62985604,73532940,77611633,
34660,978097,1946029,14104388,24338217,34010015,41234918,50351292,67927515,68568511,77660744,
34675,868693,7140214,9118355,19337773,34029345,36240583,50320965,67929407,68556445,82578999,
34843,868063,1860695,9096390,24298802,34018144,41210830,45311623,67918243,68543994,77626929,
34708,6103264,7204123,9099216,24339946,34019594,36243248,50373481,67910933,68551003,77583443,
35229,939309,7019934,9094893,19322517,34013305,41205279,50357609,67966424,68530909,77601817,
34680,868047,1999825,9086224,24304401,34036503,41219767,50379436,67952691,68532778,82542389,
34605,870051,7065798,14084722,24306781,34003366,36213261,45362995,67893394,68506544,77639532,
34707,6108443,1916243,9171110,19329178,34022213,41230119,50352703,67963509,68531207,77611003,
34808,903123,7167577,9057677,24325459,34042172,36243729,50386509,67909794,73528717,77563319,
35423,871355,1836621,9083328,19325306,33995917,41199841,50332998,67951329,68539183,82598337,
34587,6032523,7232319,9075986,24336883,34007309,41251184,50366231,67943087,68557334,77602837,
34663,998800,6988467,9102912,24302144,34007532,36231858,45389221,67937038,68532209,77591760,
34732,869129,1985587,14127562,19333287,34040598,41198737,50305317,67956257,68543621,77571636,
34626,867912,7086354,9115215,24302043,34024028,36254789,50391530,67906448,68563921,82652738,
34733,6097715,1896990,9083799,24320500,34051061,41222675,50329668,67932710,68538017,77600665,
35709,956215,7186228,9087030,19341924,34041540,41190765,50358448,62996268,68498432,77636156,
34663,867160,7039397,9083291,24336522,34030872,36265853,45356396,67963894,68525187,77602433,
35115,870539,2034925,9096407,24302330,34033443,41197255,50342552,67949316,73571546,82603568,
34541,6146674,6995811,14108377,19336304,34006275,41220289,50356444,67944989,68550262,77626263,
34763,911506,1963258,9136517,24343134,34042121,36240852,50343174,67975655,68533448,77583051,
34523,869869,7150022,9050290,24300571,33993390,41220672,45392001,67895421,68611616,82606695,
34965,871404,1885006,9063562,19324880,29046792,36263720,50316918,67960039,68578051,77618847,
34543,6171782,7145566,9094832,24295019,34038641,41192945,50364333,67940789,68580471,77622459,
35699,870975,6992205,9089980,24319304,34006270,41206742,50333514,67947753,68495691,77595518,
5092630,869719,2016382,14152847,19350145,34008355,36245710,50350807,67957450,68535711,82648475,
35627,6099034,7044997,9103479,24293682,34049431,41241731,45320796,67926443,68543584,77576070,
34522,963834,1940308,9090136,19360406,34030855,36240739,50313917,68002682,73518693,77606482,
34806,870105,7132429,9084646,24348543,34021724,41234888,50356146,67928031,68585136,77624951,
34644,871203,1866383,9091303,24244304,34042584,41225707,50345217,67950799,68560910,82574116,
34753,6101957,7201715,9071149,19336247,34049994,36249684,45367528,67946389,68534447,77605805,
34671,925176,7057991,14122306,24337210,34021990,41257755,50338430,67942670,68563628,77711754,
34681,869976,2004129,9114045,24305698,34035331,36265548,50299972,67935121,68559608,77594082,
34623,903438,7050935,9100921,19350376,34064845,41190488,50380133,62952696,68542302,82615364,
34665,6112138,1914439,9081729,24315526,34038322,41231876,50319474,67965137,68492386,77610368,
34672,886197,7179820,9098142,24301799,34019223,36259166,45350674,67913552,68530714,77617641,
34731,869884,1830170,9063559,19363689,34028541,41169401,50311682,67932552,73551973,82571937,
34739,6036732,7253837,14150041,24302473,34027763,41250959,50340130,67945571,68512155,77640716,
35716,979655,6976409,9109534,24311567,34015149,36233435,50369849,67953038,68543659,77611843,
34652,866829,1974645,9068153,19338425,34017794,41233615,45336953,67924824,68572458,77590026,
35071,869887,7098608,9082705,24303316,34046021,36257754,50378455,67931827,68533248,82618899,
34555,6101247,1888070,9101551,24351582,34020612,41224059,50339791,67945840,68536803,77623637,
34802,942724,7209326,9082012,19323186,34011030,41209587,50319509,67895805,68567245,77584337,
34598,869800,7013471,9106935,24300416,34011710,36253648,50331054,67961071,68502015,77565381,
34765,867451,2034553,14110543,19349987,34034194,41202382,45324612,67969788,68531150,82601982,
34569,6116695,7042005,9111750,24269032,34003480,36225500,50335285,67954520,73545683,77575334,
34861,902259,1949724,9094072,24316563,33995765,41246815,50353258,67903748,68522579,77602538,
34651,871049,7089824,9108077,19330496,34026871,41201258,50365778,67953646,68523094,77578681,
35702,6042142,1875630,9064280,24332268,34007381,36239232,50319176,67920696,68588766,82603407,
34549,994169,7201499,9106548,24325476,33993661,41235252,45375693,62954865,68513532,77637977,
34797,868708,6974092,14144612,19310653,34032410,36238329,50343841,67956774,68538930,77629193,
34570,868822,2010799,9099265,24320803,34021517,41203773,50380773,67921318,68507913,77586245,
34816,6124436,7014712,9075471,24337930,34015022,41243227,50375926,67942016,68545239,82621102,
34754,951711,1941249,9111163,19324084,34021012,36233116,45329412,67939368,68511718,77646483,
35240,866672,7144704,9087168,24330893,34047885,41178493,50318740,67922668,68497868,77574067,
34676,870008,1859089,9098963,24312087,34028444,41258504,50376051,67957583,73571287,82562325,
34585,6117831,7236994,14113540,19321366,34003822,36198254,50962371,67916448,68502040,77643572,
34582,910556,7019375,9124547,24348353,34068736,41240666,58327266,67962086,68577605,77608730,
34825,870157,1997647,9084476,24310725,34029125,36219070,53342766,67939233,68523177,77601151,
34654,866658,7045672,9096103,19340077,34030257,41229140,58343572,67940325,68537660,82630679,
34899,6169864,1916585,9084215,24282308,34032310,41228253,53308360,67959148,68560824,77612651,
35224,871628,7178847,9102897,24318149,34066099,36220169,58304661,67908005,68526964,77602672,
34710,867928,1856276,14127730,19362866,34021366,41233906,58365579,67941432,68565333,77607418,
34722,6086503,7212898,9106120,24291890,34031046,36277221,53335634,67965713,68535126,82640160,
