Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
41953,1152670,6780389,9199712,24110945,34053150,41061288,45858368,67889842,82299527,82053188,
42285,1143257,2395238,13597764,24109825,34007780,36568593,50190476,63534823,77886488,77807638,
42138,5491364,6766365,9248696,19736033,34048732,40981060,50261144,67950479,77945646,77784449,
41843,1096131,6774348,9178053,24113663,34031849,41054730,50198361,67926651,77906286,77768213,
41843,1125474,2372847,9175691,19692972,34074357,36577356,45823417,67895271,82307507,82179513,
42924,1132967,6761446,9180980,24099041,34039149,40986428,50242476,67907469,77953218,77799365,
41967,5472255,2398667,9232811,24144605,34023411,36597197,50193585,67906659,77907039,77812217,
42657,1097276,6775527,13586020,19694415,34021640,40972302,50244171,67906327,82319934,77746742,
41855,1122741,2396336,9211755,24128867,34032054,40978596,50182297,67915264,77933843,82204823,
42876,1115680,6752378,9184926,24105793,34006800,36630232,45833510,67911466,77926887,77751273,
41857,5485764,6747735,9191765,19713784,34000725,40978120,50216208,67865000,82311857,77782849,
42838,1122609,2378852,9191141,24137451,34041341,40974254,50223630,67899400,77923875,77777938,
41706,1119525,6776357,9197709,24113470,34015278,36611401,50222955,67908744,77942923,82182982,
41752,5517186,2384501,9198673,19738942,34001406,41000522,45744706,67905114,82327215,77765927,
41741,1129658,6778500,13628914,24108337,34001238,36581980,50306229,67912885,77920805,77800674,
41681,1135843,2378336,9182089,24103815,34025599,41008731,50160637,67855400,77947146,82094528,
41753,1118358,6773167,9200789,19697121,33998792,40980922,50284376,67901062,77896646,77797305,
42064,5494970,6767714,9187003,24132546,34014893,36585491,50211857,67854949,82348280,77756794,
41922,1105969,2388740,9216314,24122689,34030523,41016983,45831123,63544234,77899178,77776762,
43008,1121072,6761616,9193082,19705141,33992682,36560149,50206433,67917583,77889084,82148014,
42468,1100307,2425924,13595827,24120207,34014486,40980852,50212493,67885407,82364513,77778810,
42118,5493101,6783063,9191305,19682518,34002489,41043948,50252081,67918270,77880355,77830578,
41769,1129477,6768969,9202515,24129605,34031968,36583138,50178756,67865512,77887072,77729239,
41750,1119298,2385278,9197112,24146439,34013800,40981633,45848293,67905105,82325673,82178888,
42954,5479059,6772079,9201040,19682946,34012682,36593426,50188672,67883994,77905236,77767771,
56030,1158567,2383766,9193125,24096114,34046143,40949959,50191628,67918997,77914556,77728086,
41824,1125722,6779037,13617152,24108788,33995552,40988558,50210906,67915048,77908824,77745876,
41747,1116491,2394830,9201522,19725920,34010716,36640603,45798238,67876173,82319213,82177194,
4421081,5492691,6768591,9207236,24105017,34038448,40970890,50227129,67930107,77875904,77711131,
42700,1146756,6770074,9198342,24150381,33999358,40962380,50170920,67888164,77934064,77778378,
44367,1121326,2361668,9195277,19706985,33992764,36615387,50213841,67936195,82310316,77705946,
42399,1093048,6751155,9200988,24090599,34028075,41005810,50224909,67871122,77853126,82158939,
41777,5472931,2395986,13583821,24143986,34024951,36583858,45821778,67900552,77925412,77742620,
41909,1158387,6773720,9208654,19699059,33988154,41018789,50252959,67929879,82312014,77765735,
41722,1124913,2397101,9193488,24142817,34002696,40982683,50183920,63484294,77922073,82054718,
41942,1081298,6745215,9203307,24108151,34010452,36592615,50210664,67962870,77935221,77792409,
41805,5498997,6748936,9199368,19709520,34037690,41017662,45770078,67935157,77950516,77718897,
42887,1162548,2382425,9198434,24098507,34006935,36582823,50219938,67917346,82303687,77735316,
41755,1114618,6771862,13616587,24119604,34043218,40991281,50228545,67877398,77901578,82122613,
41775,5470920,2391434,9213693,19732511,34047589,41018948,50238585,67917888,77960684,77757554,
41699,1098455,6768862,9195626,24102633,34030292,36575064,50210747,67926376,82337996,77753630,
41676,1154782,2380716,9197252,19684731,34033320,41021204,45775281,67887556,77895642,77816294,
41715,1102211,6770814,9196008,24108643,34043482,36591049,50189969,67940641,77877870,82150652,
42108,5473314,6768208,9198048,24146578,33999077,40971818,50217399,67882639,82299005,77745564,
41871,1098223,2417781,13586926,19700774,34005614,41033989,50215307,67888933,77911269,77830691,
41792,1151068,6775820,9215932,24098002,34038459,36613682,45807442,67945599,77958156,77756007,
41630,1093073,2388616,9206331,24098342,34033321,40966909,50254189,67876371,77922597,82164230,
41594,5490826,6778991,9198435,19708125,33992005,40984685,50189164,67922976,82345463,77788299,
41758,1121433,6770022,9194620,24130721,34032551,36625393,50242368,67870979,77931420,77776982,
41831,1157945,2379309,9190077,24108189,34002045,40993873,50232274,67890132,77916583,77753156,
42087,5504936,6769758,13615625,19704108,34028284,36610325,45825633,67913717,82299845,82233080,
41858,1105168,2386476,9223597,24116123,33987653,41016465,50198707,63486082,77891494,77729635,
41711,1156952,6779477,9203289,24101649,34010652,40979578,50267562,67924864,77900841,77770093,
41692,1140557,2397585,9197070,19748622,29595980,36629007,50199622,67882108,82264733,82155195,
41771,5479729,6762750,9190226,24110948,33989107,41013459,50210609,67901658,77885786,77810748,
41681,1098315,6769330,9208397,24091580,34001856,36568186,45865342,67872029,77934543,77779375,
41827,1121732,2358059,13571068,19705424,33989353,40980568,50231290,67931104,77883360,77843792,
42076,1117773,6756428,9217547,24113158,33987081,41026905,50223310,67884194,82316290,82189926,
41853,5483987,2397044,9203501,24076546,33999254,36596353,50205329,67903486,77929262,77762251,
41709,1117745,6781105,9198490,19743952,34045625,41017520,45829975,67919246,77892267,77777639,
41731,1119788,2396240,9195420,24115210,34006947,36595493,50242472,67871600,82322088,77751980,
41773,5504916,6783976,9200515,19688230,34007828,40966339,50219995,67916418,77862490,82106332,
41815,1132396,6752943,13597501,24106614,34038343,41023287,50262025,67930311,77906262,77749536,
41751,1131760,2376532,9219320,24123850,34003395,36614956,50182278,67909009,82339566,77766985,
41984,1112412,6771992,9202155,19728300,34015426,40983565,45876798,67909621,77934266,77730227,
41886,5498711,2394062,9189437,24094397,34010556,41029274,50189302,67890710,77949136,82177164,
41634,1107751,6782893,9196292,24110328,34055526,36591173,50208180,67900300,77924895,77738451,
41809,1123298,2382220,9192286,19715956,34021069,40982433,50199714,63555922,82327347,77740527,
41750,1111390,6800135,13566212,24106270,34012940,36608747,50194193,67934179,77927332,77701138,
41690,5498422,6768521,9225964,24148512,34050864,40965031,45854159,67936404,77896354,82218936,
41757,1123503,2399375,9192546,19726980,34021802,40981685,50152833,67919563,82364625,77677175,
42019,1120962,6782582,9190641,24108869,34017357,36617333,50263282,67905587,77903620,77787808,
41907,1094482,2393805,9197736,24112617,34028838,40970947,50251679,67905887,77911614,82100958,
41688,5545644,6771137,9186275,19717894,34071357,36567664,45868488,67955277,82328269,77786389,
41763,1128518,6771667,13609566,24110652,34039180,41000317,50182894,67894654,77876155,77746212,
41745,1118587,2382801,9223094,24124947,34055573,40999048,50181252,67949916,77918104,77843182,
41798,5498128,6761617,9185874,19712131,34063710,36592566,50230049,67923946,77963580,82154622,
41737,1145023,2380477,9190336,24101323,34028487,41002284,50169508,67921245,82325183,77740758,
41918,1121843,6779503,9191405,24073959,34002935,36569350,45849540,67898486,77914262,77845072,
41872,1089966,2386444,9199262,19706768,34049537,40954675,50182191,67938420,77888463,77751178,
41730,5473021,6761926,13582545,24144769,34038238,41030452,50223277,67956138,82335611,82163329,
41733,1148981,6772382,9216134,19684035,34005195,36613591,50233183,67886995,77884438,77785781,
41775,1122928,2365693,9184551,24086822,34033241,40969726,45803019,67939821,77920790,77765904,
41684,1082745,6760095,9181462,24117667,34044648,41017668,50216425,67902801,82312441,77752796,
41768,5489212,2398570,9190655,19713133,34017234,36584168,50175462,67877918,77858808,82223180,
42055,1151433,6818032,9202450,24124718,33989714,41012070,50246630,63541628,77907108,77725215,
41859,1109812,2388721,13624656,24119080,34029108,36626865,50188745,67878488,77923154,77788057,
41767,5469114,6746708,9207358,19706977,34037913,40986003,45821346,67941345,82303816,82103627,
42904,1105948,6757715,9178427,24100373,34012426,41019870,50241626,67889271,77941576,77817402,
41778,1152385,2382854,9183394,24141076,34047474,36612209,50179972,67944103,77897495,77717189,
41766,1106823,6774534,9178993,19738364,34048477,40986797,50214582,67931712,82288380,77790313,
41826,5476581,2396323,9203723,24098689,33991088,36596243,45782327,67886889,77887144,82153891,
41861,1095744,6764522,13597597,24086891,33994963,41006053,50183381,67937592,77899938,77743601,
41653,1149299,2426315,9215037,19712304,34044544,40997565,50221660,67902013,82288182,77856880,
41771,1092978,6780006,9171171,24138747,34052123,36627163,50201941,67917112,77931576,77757170,
41963,5476314,6754115,9178795,24084064,34023372,41000236,50202684,67876565,77921170,82153426,
41695,1117791,2393630,9174270,19747333,34059269,40972806,45793117,67911547,77920470,77767404,
41738,1156068,6772082,9195624,24109694,34053040,36553858,50222571,67917827,82343967,77751645,
41712,5500658,2395420,13625386,19683231,33993241,41074296,50186657,67882637,77889795,77745120,
41782,1108402,6764697,9213534,24117088,34013619,36583767,50205326,67908778,77914670,82167895,
41722,1127580,6770479,9169063,24116181,34032237,40967292,45823012,67851758,82336793,77781772,
42080,1143388,2386846,9190411,19725902,34011265,41017952,50211573,63514321,77933524,77748075,
41879,5487505,6763742,9185226,24104037,34010009,36620436,50224143,67868996,77932595,77709800,
41794,1091738,2379971,9193513,24096257,34022555,40975849,50216689,67924436,82329508,82169038,
42901,1159630,6780928,9192696,19735156,33988905,36611312,50215173,67910915,77926403,77694017,
41886,1126198,2385112,13606872,24105217,34000013,41013343,45843544,67871318,77932279,77792156,
42766,5487426,6766608,9179259,24146176,33977006,40984478,50236912,67959492,82337383,82083159,
41756,1115663,6773615,9196939,19700314,34033669,36615011,50204208,67939894,77946414,77774535,
41745,1115870,2368748,9196745,24099070,34017380,40982895,50190086,67909944,77955198,77705049,
41833,5497962,6789763,9195869,24113108,34018453,36570772,50205221,67908343,77920158,77755925,
41754,1136412,2400549,9224997,19735473,34028821,40998322,45872249,67906300,82348011,82106022,
41851,1136339,6781980,13591905,24146311,34015943,40988086,50215011,67941060,77924261,77802076,
41813,1113379,2381808,9191338,24100943,34025557,36596096,50247170,67874134,77896926,77785421,
41844,5504331,6754974,9200261,19719061,34041803,41018614,50197464,67956222,82334235,77766471,
41753,1106860,6760051,9198515,24112047,34056882,40982444,45868614,67917347,77891135,82188671,
41770,1129508,2386512,9196202,24115166,34037866,36574048,50183116,67907118,77878209,77787527,
41847,1106126,6775654,9199565,19704918,34008050,41035341,50215916,67912227,82323904,77765524,
41850,5487419,2431747,13586651,24123972,34053251,36600350,50254972,67874206,77900789,77792944,
41550,1119385,6761946,9207254,19687900,34017342,40973997,50198447,63507734,77901125,82181067,
42016,1123303,6780403,9202630,24095383,34007272,40998355,45825472,67919307,77910813,77741193,
41816,1094953,2378625,9197715,24136280,34018152,36598616,50209619,67948075,82322674,77776083,
41739,5519020,6758952,9196329,19692798,34052117,41000972,50205521,67924451,77873607,77722138,
42950,1130749,2391782,9230424,24092973,33987842,36598004,50210993,67874834,77924546,82193344,
85042,1113876,6777815,13582439,24100344,34002561,40981880,45817109,67913859,82339454,77758438,
41784,5485266,2393005,9206657,19712069,34025044,40963783,50256518,67883180,77825989,77778858,
4421272,1149203,6764147,9201103,24094012,33985136,36590274,50159743,67904213,77925703,82069487,
42119,1123065,6758091,9196870,24144635,33992387,40991492,50274133,67858006,82320894,77823960,
46566,1101134,2387751,9193469,19746264,34001271,36563978,50189283,67902989,77920342,77772291,
41732,5476991,6766570,9197944,24098742,29623826,41008135,45827468,67870590,77957568,77763096,
41814,1149425,2386312,13584419,24098652,33990859,40985932,50214633,67951860,77945028,82171835,
41665,1121054,6775464,9208070,19713843,33984164,36590152,50181878,67927039,82331802,77765460,
41758,1086395,2384389,9204656,24151092,34021994,41016387,50219285,67875382,77917079,77786535,
41795,5484582,6769743,9199658,24118967,33984476,36575498,45763855,67910583,77935349,77753865,
42889,1152997,6808863,9201871,19713196,33986336,40965464,50252686,67851169,82328712,82191057,
41787,1113145,2381368,9224667,24110980,34035078,41037164,50141650,63515677,77901204,77732588,
42946,5469172,6767772,13590034,24066187,34029537,36592442,50273546,67881892,77931784,77753389,
41714,1111324,2406172,9215110,19736361,34012380,41003582,50183704,67933815,82301556,77745053,
41784,1161782,6782549,9201308,24116280,34043528,40997414,45815948,67913611,77887677,82133068,
41814,1108210,2379221,9197863,19687794,34037721,36607645,50233057,67867315,77972511,77769278,
41719,5516851,6764701,9194150,24100936,34005619,41025935,50192603,67915531,77912393,77778645,
41725,1098871,6763862,9199554,24102154,34016426,36613465,50237910,67915253,82334646,77717296,
41921,1151813,2418226,13575194,19739299,34053017,40960701,50147368,67944144,77907233,82176466,
41986,1102150,6776028,9255426,24109590,34064251,41024978,45854102,67885903,77902816,77752405,
41829,5480041,2393621,9203727,24112691,34014976,36603253,50195149,67925107,82314283,77759873,
42799,1111669,6767376,9198992,19695862,34053475,40988107,50244881,67911757,77902151,82085679,
41758,1163156,6768714,9200942,24103641,34053569,36617399,50238492,67891898,77913295,77811195,
42922,5496154,2371947,9233882,24123315,34011195,40994615,45818500,67945812,82255107,77740604,
41711,1109797,6756338,13577376,19742990,34013530,40987426,50218254,67907017,77888754,77800998,
43023,1128189,2401438,9212999,24115285,34057170,36638000,50186821,67909829,77936157,82153316,
41637,1145429,6773495,9204404,24095270,34053267,40991935,50203328,67905664,77892349,77765327,
41704,5485034,2394068,9188836,19701581,34024501,40980710,50227571,67907821,82331380,77808437,
41778,1085750,6743250,9205612,24108503,34076932,36612313,45814140,63548970,77925507,77769354,
41785,1120217,6753982,9200716,24113047,34062277,41022087,50281006,67877471,77911170,82176016,
41707,1127159,2375423,13573900,19698586,34034332,36589040,50196789,67940335,82326218,77768414,
42163,5477634,6765249,9257105,24116683,34014470,41002979,50238609,67914863,77898050,77802108,
42504,1108571,2381687,9206931,19684584,34032497,41007900,45822791,67902259,77883509,77763666,
42172,1150887,6769249,9186246,24100570,34023752,36585749,50273316,67916707,82309892,82170392,
41833,1113051,2421524,9198381,24127172,33987279,41011820,50195926,67913673,77931522,77811562,
41648,5508080,6773789,9238044,19699810,34033283,36570512,50227384,67951958,77923118,77770147,
41823,1134507,6768450,13573233,24087787,34011706,40988987,50231629,67890583,77929499,82091794,
41692,1116539,2392099,9216130,24105280,34003641,41038215,45789662,67949968,82355262,77837294,
41673,5506145,6764843,9205227,19719545,34000346,36628848,50211230,67915426,77928075,77740582,
41728,1110708,2401948,9189916,24093706,34043114,40981118,50231938,67903921,77910579,77783844,
42172,1128187,6779249,9198269,24147167,34036731,36607983,50189960,67930425,82374181,82197161,
